2018-09-21 15:15:28,085 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=17389315-69b3-46c8-87e3-33af2a5d98ce
2018-09-21 18:14:23,828 [9] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-21 18:14:23,844 [9] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type CardGamePlugins.PluginFactory from assembly CardGamePlugins, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-21 18:14:23,861 [9] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=CardGamePlugins.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll;version=1.0.15.11060
2018-09-21 18:14:24,348 [9] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:14:24,356 [9] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:14:24,367 [9] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:14:24,382 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:14:24,391 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:14:24,399 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:14:24,408 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:14:24,416 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:14:24,425 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:14:24,431 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:14:24,440 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:14:24,446 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:14:24,453 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:14:24,460 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:14:24,466 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:14:24,474 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:14:24,480 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:14:24,494 [9] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:14:24,506 [9] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:14:24,516 [9] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:14:24,524 [9] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:14:24,538 [9] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea
2018-09-21 18:14:24,560 [9] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:14:24,572 [9] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:14:24,588 [9] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=a6949d59-2c75-4611-b69c-2efbdf907720
2018-09-21 18:14:24,599 [9] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:14:24,603 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=a6949d59-2c75-4611-b69c-2efbdf907720
2018-09-21 18:14:24,618 [9] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=a6949d59-2c75-4611-b69c-2efbdf907720
2018-09-21 18:14:24,626 [9] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:14:24,646 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:14:24,654 [15] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:14:24,665 [15] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea, Hostname localhost, IPv6Address 
2018-09-21 18:14:24,692 [11] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea
2018-09-21 18:14:26,215 [12] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-21 18:14:26,246 [10] WARN  Photon.Hive.HiveHostGame - Game 'fb7ac08f-3a4b-45a4-a69a-2bdefdd17ea9' userId '0163cd1d-6d4d-43ec-a4c0-bdae6d8411ab-1' failed to create game. msg:Plugin Mismatch requested='CardGamePlugins' got='Default' -- peer:GameClientPeer: PID 2, IsConnected: False, IsDisposed: True, Last Activity: Operation 227 at UTC 9/21/2018 4:14:25 PM in Room , IP 127.0.0.1:0, 
2018-09-21 18:14:26,624 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Low with input 37
2018-09-21 18:14:26,634 [13] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Low
2018-09-21 18:14:56,797 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Low to Lowest with input 20
2018-09-21 18:14:56,809 [12] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Low, new=Lowest
2018-09-21 18:17:54,683 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea
2018-09-21 18:17:54,690 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:17:54,691 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea
2018-09-21 18:17:54,723 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=c78d77ef-e4c1-4eae-a6a1-a8b1fc21fdea
2018-09-21 18:17:54,730 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 23:53:41,422 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=e0edfcfa-36f5-40c1-9ab8-87a0b8e7533f
2018-09-21 23:53:41,447 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins
2018-09-21 23:53:41,689 [1] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=CardGamePlugins, Version=1.0.0.0, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-21 23:53:41,694 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 23:53:41,700 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-21 23:53:41,705 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type CardGamePlugins.PluginFactory from assembly CardGamePlugins, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-21 23:53:41,712 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=CardGamePlugins.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll;version=1.0.15.11060
2018-09-21 23:53:42,145 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 23:53:42,151 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 23:53:42,159 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 23:53:42,173 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 23:53:42,180 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 23:53:42,186 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 23:53:42,193 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 23:53:42,199 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 23:53:42,206 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 23:53:42,212 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 23:53:42,218 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 23:53:42,223 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 23:53:42,228 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 23:53:42,234 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 23:53:42,239 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 23:53:42,244 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 23:53:42,249 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 23:53:42,262 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 23:53:42,273 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 23:53:42,280 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 23:53:42,286 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 23:53:42,334 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=e0edfcfa-36f5-40c1-9ab8-87a0b8e7533f
2018-09-21 23:53:42,353 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 23:53:42,362 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 23:53:46,591 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 23:53:46,597 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 23:53:46,607 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID e0edfcfa-36f5-40c1-9ab8-87a0b8e7533f, Hostname localhost, IPv6Address 
2018-09-21 23:53:46,675 [14] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=e0edfcfa-36f5-40c1-9ab8-87a0b8e7533f
2018-09-21 23:56:08,386 [14] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-21 23:56:08,413 [11] WARN  Photon.Hive.HiveHostGame - Game '558ab034-c758-4791-b6bb-cd1a51ea60ae' userId 'b5bf238e-6768-4431-a824-413153f0076b-1' failed to create game. msg:Plugin Mismatch requested='CardGamePlugins' got='Default' -- peer:GameClientPeer: PID 2, IsConnected: False, IsDisposed: True, Last Activity: Operation 227 at UTC 9/21/2018 9:56:08 PM in Room , IP 127.0.0.1:0, 
2018-09-21 23:56:25,816 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ClientDisconnect, detail=), serverId=e0edfcfa-36f5-40c1-9ab8-87a0b8e7533f
2018-09-21 23:56:25,937 [14] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:CardGamePlugins.PluginFactory, path:D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-21 23:56:25,948 [14] WARN  Photon.Hive.HiveHostGame - CheckGameCanBeCreated: Game '558ab034-c758-4791-b6bb-cd1a51ea60ae' userId 'b5bf238e-6768-4431-a824-413153f0076b-1' failed to join game. msg:'Game does not exists' (JoinMode=3) -- peer:GameClientPeer: PID 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 226 at UTC 9/21/2018 9:56:25 PM in Room 558ab034-c758-4791-b6bb-cd1a51ea60ae, IP 127.0.0.1:50547, 
2018-09-21 23:56:36,361 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=2fb3c016-1520-48f2-ab20-e7eb336a1b50
2018-09-21 23:56:36,389 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=CardGamePlugins
2018-09-21 23:56:36,434 [20] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=CardGamePlugins, Version=1.0.0.0, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll
2018-09-21 23:56:36,441 [20] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 23:56:36,447 [20] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-21 23:56:36,455 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type CardGamePlugins.PluginFactory from assembly CardGamePlugins, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-21 23:56:36,462 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=CardGamePlugins.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\CardGamePlugins\\bin\CardGamePlugins.dll;version=1.0.15.11060
2018-09-21 23:56:36,939 [20] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 23:56:36,946 [20] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 23:56:36,955 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 23:56:36,969 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 23:56:36,976 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
